taxonRemarks,taxonID,scientificName,vernacularName,language
Lichens,floraislands.is/FLETTUR/rinoturf.html,Rinodina turfacea,Toppadyrgja,is
Lichens,floraislands.is/FLETTUR/candevit.html,Candelariella vitellina,Toppaglæta,is
Lichens,floraislands.is/FLETTUR/baeomruf.html,Baeomyces rufus,Torfmæra,is
Lichens,floraislands.is/FLETTUR/cladopoc.html,Cladonia pocillum,Torfubikar,is
Lichens,floraislands.is/FLETTUR/multicor.html,Multiclavula corynoides,Torfuhnýfla,is
Lichens,floraislands.is/FLETTUR/melanful.html,Melanelixia fuliginosa,Totudumba,is
Lichens,floraislands.is/FLETTUR/toninsed.html,Toninia sedifolia,Tóarbúlga,is
Lichens,floraislands.is/FLETTUR/alectoch.html,Alectoria ochroleuca,Tröllakræða,is
Lichens,floraislands.is/FLETTUR/usneasul.html,Neuropogon sphacelatus,Tröllaskegg,is
Lichens,floraislands.is/FLETTUR/caltetra.html,Bryoplaca tetraspora,Túndrumerla,is
Lichens,floraislands.is/FLETTUR/collecer.html,Rostania ceranisca,Túndruslembra,is
Lichens,floraislands.is/FLETTUR/placyasp.html,Placynthium asperellum,Tvennuslyðra,is
Lichens,floraislands.is/FLETTUR/buelladj.html,Buellia adjuncta,Törgudoppa,is
Lichens,floraislands.is/FLETTUR/pseeppub.html,Pseudephebe pubescens,Ullarskóf,is
Lichens,floraislands.is/FLETTUR/porpitub.html,Porpidia tuberculosa,Urðarkarta,is
Lichens,floraislands.is/FLETTUR/bacidsuf.html,Lecania subfuscula,Varpstúfa,is
Lichens,floraislands.is/FLETTUR/japewtor.html,Japewia tornoënsis,Vaxklúka,is
Lichens,floraislands.is/FLETTUR/lecnpoly.html,Lecanora polytropa,Vaxtarga,is
Lichens,floraislands.is/FLETTUR/xanthpar.html,Xanthoria parietina,Veggjaglæða,is
Lichens,floraislands.is/FLETTUR/buellpun.html,Amandinea punctata,Viðardoppa,is
Lichens,floraislands.is/FLETTUR/leclelae.html,Lecidella elaeochroma,Viðarflíra,is
Lichens,floraislands.is/FLETTUR/micarlig.html,Micarea lignaria,Viðarkúpa,is
Lichens,floraislands.is/FLETTUR/calcaesio.html,Caloplaca caesiorufella,Viðarmerla,is
Lichens,floraislands.is/FLETTUR/bryorfus.html,Bryoria fuscescens,Viðarskegg,is
Lichens,floraislands.is/FLETTUR/sterearc.html,Stereocaulon arcticum,Vikurbreyskja,is
Lichens,floraislands.is/FLETTUR/collefur.html,Collema furfuracea,Víkurslembra,is
Lichens,floraislands.is/FLETTUR/pseepmin.html,Pseudephebe minuscula,Voðarskóf,is
Lichens,floraislands.is/FLETTUR/rhizcdip.html,Rhizocarpon disporum,Vætuflikra,is
Lichens,floraislands.is/FLETTUR/dermabac.html,Dermatocarpon bachmannii,Vætukorpa,is
Lichens,floraislands.is/FLETTUR/lecnfrus.html,Lecanora frustulosa,Vætutarga,is
Lichens,floraislands.is/FLETTUR/epheblan.html,Ephebe lanata,Vætulýja,is
Lichens,floraislands.is/FLETTUR/rhizcgem.html,Rhizocarpon geminatum,Völuflikra,is
Lichens,floraislands.is/FLETTUR/micarsuv.html,Micarea paratropa,Völukúpa,is
Lichens,floraislands.is/FLETTUR/artholap.html,Arthonia lapidicola,Völuríla,is
Lichens,floraislands.is/FLETTUR/rhiplmel.html,Rhizoplaca melanophthalma,Vörðuflaga,is
Lichens,floraislands.is/FLETTUR/coccocit.html,Coccotrema citrinescens,Vörtunípa,is
Lichens,floraislands.is/FLETTUR/calthall.html,Variospora thallincola,Þalmerla,is
Lichens,floraislands.is/FLETTUR/dermaint.html,Dermatocarpon miniatumvar. complicatum,Þarmakorpa,is
Lichens,floraislands.is/FLETTUR/peltisca.html,Peltigera scabrosa,Þéluskóf,is
Lichens,floraislands.is/FLETTUR/cladogra.html,Cladonia gracilis,Þúfubikar,is
Lichens,floraislands.is/FLETTUR/calcerin.html,Caloplaca cerina,Þúfumerla,is
Lichens,floraislands.is/FLETTUR/buellaet.html,Buellia aethalea,Þyrpidoppa,is
Lichens,floraislands.is/FLETTUR/peltiven.html,Peltigera venosa,Æðaskóf,is
Lichens,floraislands.is/FLETTUR/sterearc.html,Stereocaulon arcticum,Öræfaostur,is
Fungi,floraislands.is/SVEPPIR/cortalpi.html,Cortinarius alpinus,Alpaglitnir,is
Fungi,floraislands.is/SVEPPIR/clitoodo.html,Clitocybe odora,Anístrektla,is
Fungi,floraislands.is/SVEPPIR/amanimus.html,Amanita muscaria,Berserkur,is
Fungi,floraislands.is/SVEPPIR/exidirep.html,Exidia repanda,Birkibólstur,is
Fungi,floraislands.is/SVEPPIR/melambet.html,Melampsoridium betulinum,Birkiryð,is
Fungi,floraislands.is/SVEPPIR/exobavac.html,Exobasidium vaccinii-uliginosi,Bláberjalyngroði,is
Fungi,floraislands.is/SVEPPIR/taphrcar.html,Taphrina carnea,Blásturvendill,is
Fungi,floraislands.is/SVEPPIR/mucilcru.html,Mucilago crustacea,Dritlingur,is
Fungi,floraislands.is/SVEPPIR/mitrugra.html,Bryoglossum gracile,Dýjafleinn,is
Fungi,floraislands.is/SVEPPIR/arrhelob.html,Arrhenia lobata,Dýjaleppur,is
Fungi,floraislands.is/SVEPPIR/coprieph.html,Coprinus ephemeroides,Dægurblekill,is
Fungi,floraislands.is/SVEPPIR/copripli.html,Coprinus plicatilis,Fellingablekill,is
Fungi,floraislands.is/SVEPPIR/stemofus.html,Stemonitis fusca,Feyskjustifti,is
Fungi,floraislands.is/SVEPPIR/scltivah.html,Myriosclerotinia ciborum,Fífustaup,is
Fungi,floraislands.is/SVEPPIR/onygecor.html,Onygena corvina,Fjaðurhyrna,is
Fungi,floraislands.is/SVEPPIR/cortalpi.html,Cortinarius alpinus,Fjallaglitnir,is
Fungi,floraislands.is/SVEPPIR/russulque.html,Russula gracillima,Fjóluhnefla,is
Fungi,floraislands.is/SVEPPIR/ascocsar.html,Ascocoryne sarcoides,Fjóluhnúður,is
Fungi,floraislands.is/SVEPPIR/claliame.html,Clavulina amethystina,Fjóluvöndur,is
Fungi,floraislands.is/SVEPPIR/hygcytur.html,Hygrocybe substrangulata,Flagtoppa,is
Fungi,floraislands.is/SVEPPIR/scutescu.html,Scutellinia patagonica o.fl.,Flagsól,is
Fungi,floraislands.is/SVEPPIR/calvaexc.html,Calvatia excipuliformis,Fótgíma,is
Fungi,floraislands.is/SVEPPIR/bovisnig.html,Bovista nigrescens,Gorkúla,is
Fungi,floraislands.is/SVEPPIR/clavipur.html,Claviceps purpurea,Grasdrjóli,is
Fungi,floraislands.is/SVEPPIR/erysigra.html,Erysiphe graminis,Grasméla,is
Fungi,floraislands.is/SVEPPIR/typhuinc.html,Typhula incarnata,Graspinni,is
Fungi,floraislands.is/SVEPPIR/lyophcon.html,Lyophyllum connatum,Grákniplingur,is
Fungi,floraislands.is/SVEPPIR/amanivag.html,Amanita vaginata,Gráserkur,is
Fungi,floraislands.is/SVEPPIR/tramehir.html,Trametes ochracea,Gráskeljungur,is
Fungi,floraislands.is/SVEPPIR/lyophcon.html,Lyophyllum connatum,Gráspyrða,is
Fungi,floraislands.is/SVEPPIR/claliame.html,Clavulina amethystina,Grávöndur,is
Fungi,floraislands.is/SVEPPIR/cortcani.html,Cortinarius canus,Grenisilfri,is
Fungi,floraislands.is/SVEPPIR/hymsccal.html,Hymenoscyphus calyculus,Gullbikarlingur,is
Fungi,floraislands.is/SVEPPIR/hygcycon.html,Hygrocybe conica,Gulltoppa,is
Fungi,floraislands.is/SVEPPIR/panaesep.html,Panaeolus semiovatus,Haugbjalli,is
Fungi,floraislands.is/SVEPPIR/panaesep.html,Panaeolus semiovatus,Haugklukka,is
Fungi,floraislands.is/SVEPPIR/panaesep.html,Panaeolus semiovatus,Haugsveppur,is
Fungi,floraislands.is/SVEPPIR/lentilep.html,Lentinus lepideus,Hjartarhornssveppur,is
Fungi,floraislands.is/SVEPPIR/lentilep.html,Lentinus lepideus,Hornleðurhöttur,is
Fungi,floraislands.is/SVEPPIR/armilmel.html,Armillariella mellea,Hunangssveppur,is
Fungi,floraislands.is/SVEPPIR/albugcan.html,Albugo candida,Hvítblástur,is
Fungi,floraislands.is/SVEPPIR/clitoodo.html,Clitocybe odora,Ilmtrektla,is
Fungi,floraislands.is/SVEPPIR/langegig.html,Calvatia gigantea,Jötungíma,is
Fungi,floraislands.is/SVEPPIR/canthcib.html,Cantharellus cibarius,Kantarella,is
Fungi,floraislands.is/SVEPPIR/panaeacu.html,Panaeolus acuminatus,Keilubjalli,is
Fungi,floraislands.is/SVEPPIR/panaeacu.html,Panaeolus acuminatus,Keiluklukka,is
Fungi,floraislands.is/SVEPPIR/bovisnig.html,Bovista nigrescens,Kerlingareldur,is
Fungi,floraislands.is/SVEPPIR/coprogra.html,Cheilymenia granulata,Kornataðbrá,is
Fungi,floraislands.is/SVEPPIR/clavipur.html,Claviceps purpurea,Korndrjóli,is
Fungi,floraislands.is/SVEPPIR/puccisep.html,Puccinia septentrionalis,kornsúrupússryð,is
Fungi,floraislands.is/SVEPPIR/boletedu.html,Boletus edulis,Kóngssveppur,is
Fungi,floraislands.is/SVEPPIR/calvacre.html,Calvatia cretacea,Krítargíma,is
Fungi,floraislands.is/SVEPPIR/crocicor.html,Crocicreas coronatum,Krónubikar,is
Fungi,floraislands.is/SVEPPIR/leccisca.html,Leccinum scabrum,Kúalubbi,is
Fungi,floraislands.is/SVEPPIR/sphboste.html,Sphaerobolus stellatus,Kúluverpir,is
Fungi,floraislands.is/SVEPPIR/typhuunc.html,Typhula uncialis,Kylfupinni,is
Fungi,floraislands.is/SVEPPIR/rhytisal.html,Rhytisma salicinum,Lakksveppur,is
Fungi,floraislands.is/SVEPPIR/suillgre.html,Suillus grevillei,Lerkisúlungur,is
Fungi,floraislands.is/SVEPPIR/suillgre.html,Suillus grevillei,Lerkisveppur,is
Fungi,floraislands.is/SVEPPIR/helvecri.html,Helvella crispa,Ljósskupla,is
Fungi,floraislands.is/SVEPPIR/lactator.html,Lactarius torminosus,Loðmylkingur,is
Fungi,floraislands.is/SVEPPIR/telepter.html,Thelephora caryophyllea,Meltuttla,is
Fungi,floraislands.is/SVEPPIR/bovisnig.html,Bovista nigrescens,Merarostur,is
Fungi,floraislands.is/SVEPPIR/lycopmol.html,Lycoperdon molle,Mjúkfísi,is
Fungi,floraislands.is/SVEPPIR/calvacre.html,Calvatia cretacea,Mógíma,is
Fungi,floraislands.is/SVEPPIR/geopoare.html,Geopora arenicola,Mókoppur,is
Fungi,floraislands.is/SVEPPIR/anthrcar.html,Anthracoidea liroi,Mýrastararsót,is
Fungi,floraislands.is/SVEPPIR/suillfla.html,Suillus flavidus,Mýrasúlungur,is
Fungi,floraislands.is/SVEPPIR/suillbov.html,Suillus bovinus,Nautasúlungur,is
Fungi,floraislands.is/SVEPPIR/ceripret.html,Ceriporia reticulata,Netskán,is
Fungi,floraislands.is/SVEPPIR/ustilwar.html,Ustilago warmingii,Njólasót,is
Fungi,floraislands.is/SVEPPIR/clavafra.html,Clavaria fragilis,Ormkylfa,is
Fungi,floraislands.is/SVEPPIR/typhuvar.html,Typhula variabilis,Moldpinni,is
Fungi,floraislands.is/SVEPPIR/chalcpip.html,Chalciporus piperatus,Piparlingur,is
Fungi,floraislands.is/SVEPPIR/chalcpip.html,Chalciporus piperatus,Piparsveppur,is
Fungi,floraislands.is/SVEPPIR/chostpur.html,Chondrostereum purpureum,Purpurakniplingur,is
Fungi,floraislands.is/SVEPPIR/russunan.html,Russula nana,Reyðihnefla,is
Fungi,floraislands.is/SVEPPIR/russunan.html,Russula nana,Reyðikúla,is
Fungi,floraislands.is/SVEPPIR/lecciver.html,Leccinum versipelle,Reyðilubbi,is
Fungi,floraislands.is/SVEPPIR/copripli.html,Coprinus plicatilis,Rifflablekill,is
Fungi,floraislands.is/SVEPPIR/nectrcin.html,Nectria cinnabarina,Rifsblóðvarta,is
Fungi,floraislands.is/SVEPPIR/canthcib.html,Cantharellus cibarius,Rifsveppur,is
Fungi,floraislands.is/SVEPPIR/cysdefal.html,Cystoderma fallax,Ryðkornhetta,is
Fungi,floraislands.is/SVEPPIR/suillvar.html,Suillus variegatus,Sandsúlungur,is
Fungi,floraislands.is/SVEPPIR/bispocit.html,Bisporella citrina,Sítrónubikarlingur,is
Fungi,floraislands.is/SVEPPIR/hygcychl.html,Hygrocybe chlorophana,Sítrónutoppa,is
Fungi,floraislands.is/SVEPPIR/hygcypun.html,Hygrocybe punicea,Skarlattoppa,is
Fungi,floraislands.is/SVEPPIR/lactator.html,Lactarius torminosus,Skegglekta,is
Fungi,floraislands.is/SVEPPIR/lycobepi.html,Lycogala epidendrum,Skollamjólk,is
Fungi,floraislands.is/SVEPPIR/stererug.html,Stereum rugosum,Skorpuskinni,is
Fungi,floraislands.is/SVEPPIR/sphboste.html,Sphaerobolus stellatus,Skotbelgur,is
Fungi,floraislands.is/SVEPPIR/cermyfru.html,Ceratiomyxa fruticulosa,Slímkóralingur,is
Fungi,floraislands.is/SVEPPIR/russunor.html,Russula norvegica,Smjörlaufshnefla,is
Fungi,floraislands.is/SVEPPIR/russunor.html,Russula norvegica,Snæhnefla,is
Fungi,floraislands.is/SVEPPIR/bovisnig.html,Bovista nigrescens,Sortukúla,is
Fungi,floraislands.is/SVEPPIR/ompharus.html,Omphalina rustica,Sortunefla,is
Fungi,floraislands.is/SVEPPIR/anthrcar.html,Anthracoidea liroi,Stararsót,is
Fungi,floraislands.is/SVEPPIR/cheilste.html,Cheilymenia stercorea,Stjörnutaðbrá,is
Fungi,floraislands.is/SVEPPIR/tramehir.html,Trametes ochracea,Strýsælda,is
Fungi,floraislands.is/SVEPPIR/helvelac.html,Helvella lacunosa,Svartskupla,is
Fungi,floraislands.is/SVEPPIR/dacrysti.html,Dacrymyces stillatus,Táradoppa,is
Fungi,floraislands.is/SVEPPIR/rhytisal.html,Rhytisma salicinum,Tjörusveppur,is
Fungi,floraislands.is/SVEPPIR/helvealb.html,Helvella albella,Toppskupla,is
Fungi,floraislands.is/SVEPPIR/agaricam.html,Agaricus campestris,Túnkempa,is
Fungi,floraislands.is/SVEPPIR/copricom.html,Coprinus comatus,Ullblekill,is
Fungi,floraislands.is/SVEPPIR/copricom.html,Coprinus comatus,Ullserkur,is
Fungi,floraislands.is/SVEPPIR/camarpra.html,Camarophyllus pratensis,Vallhnúfa,is
Fungi,floraislands.is/SVEPPIR/comatnig.html,Comatricha nigra,Viðarstifti,is
Fungi,floraislands.is/SVEPPIR/rhytisal.html,Rhytisma salicinum,Víðitjörvi,is
Fungi,floraislands.is/SVEPPIR/puccidra.html,Puccinia drabae,Vorblómapússryð,is
Fungi,floraislands.is/SVEPPIR/helveque.html,Helvella queletii,Vængskupla,is
Fungi,floraislands.is/SVEPPIR/coprimar.html,Coprinus martinii,Vætublekill,is
Fungi,floraislands.is/SVEPPIR/anthrcar.html,Anthracoidea liroi,Þursaskeggsót,is
Fungi,floraislands.is/SVEPPIR/agaricam.html,Agaricus campestris,Ætisveppur,is
